"Date","week_day","Time of Interview","Number of Anglers Fishing in boat","target spp","Time Angler started fishing","Time Angler stopped fishing","...8","Total hrs fished","Interview location","Angler residency","# Of days planned fishing","sockeye_killed","rainbow_killed","laketrout_killed","whitefish_killed","burbot_killed","coho_killed","sockeye_rel","rainbow_rel","laketrout_rel","whitefish_rel","burbot_rel","coho_rel","total_eff","total_sk_catch","Daily Boat Effort","Mean Ang per Boat","Daily Harvest Estimate","Angler Potentital Harvest (Bag Limit = 2 Sk)","day_type","cpue","hpue","daily_eff","daily_catch","daily_harv"
2023-08-19,"Saturday","13:51",3,"Sk",10:30:00,13:50:00,"3:20",3.33,"RB","Prince George","3",2,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,10,2,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","13:52",2,"Sk",10:30:00,13:50:00,"3:20",3.33,"RB","Vanderhoof","2",3,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,6.67,3,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","14:00",3,"Sk",12:00:00,14:00:00,"2:00",2,"CD","Prince George","3",3,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,6,3,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","14:15",4,"Sk",11:00:00,14:00:00,"3:00",3,"CD","Vanderhoof","3",6,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,12,6,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","14:32",3,"Sk",08:00:00,09:30:00,"1:30",1.5,"RB","Prince George","2",5,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,4.5,5,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","14:40",2,"Sk",10:00:00,14:00:00,"4:00",4,"RB","Prince George","5",2,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","14:44",3,"Sk",08:00:00,14:30:00,"6:30",6.5,"RB","Smithers","1",6,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,19.5,8,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","14:45",3,"Sk",12:00:00,14:30:00,"2:30",2.5,"CD","Prince George","3",5,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,7.5,5,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","15:00",5,"Sk",11:00:00,15:00:00,"4:00",4,"CD","Vanderhoof","3",4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,20,4,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","15:20",5,"Sk",13:00:00,15:00:00,"2:00",2,"CD","Prince George","4",3,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,10,3,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","15:39",2,"Sk",13:30:00,15:37:00,"2:07",2.12,"BL","Airdrie","7",0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,4.23,0,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","15:39",2,"Sk",12:00:00,15:00:00,"3:00",3,"BL","Burns Lake","2",2,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,6,2,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","15:45",2,"Sk",13:00:00,15:30:00,"2:30",2.5,"BL","Smithers","1",2,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,5,2,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","17:00",2,"Sk",15:00:00,17:00:00,"2:00",2,"CD","Prince George","3",5,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,4,5,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","17:15",2,"Sk",14:00:00,17:10:00,"3:10",3.17,"GM","Vanderhoof","1",1,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,6.33,1,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","17:28",2,"Sk",15:00:00,17:25:00,"2:25",2.42,"GM","St Albert","2",0,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,4.83,0,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","17:30",3,"Sk",14:00:00,17:30:00,"3:30",3.5,"CD","Prince George","4",3,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,10.5,3,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","17:33",2,"Sk",15:30:00,17:30:00,"2:00",2,"GM","Prince George","2",0,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","17:37",3,"Sk",08:00:00,17:30:00,"9:30",9.5,"GM","Vanderhoof","1",4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,28.5,4,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","17:40",1,"Sk",15:00:00,17:30:00,"2:30",2.5,"CD","Edmonton","2",4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,2.5,4,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","17:42",4,"Sk",07:00:00,17:42:00,"10:42",10.7,"GM","Prince George","3",5,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,42.8,5,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","18:00",3,"Sk",14:00:00,18:00:00,"4:00",4,"CD","Prince George","3",6,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,12,6,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-19,"Saturday","18:45",4,"Sk",16:20:00,18:30:00,"2:10",2.17,"CD","Prince George","3",3,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,8.67,3,NA,NA,NA,NA,"weekend",0.326517150395778,0.319920844327177,303.2,99,97
2023-08-20,"Sunday","12:00",2,"Sk",08:00:00,12:00:00,"4:00",4,"GM","Prince George","2",0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","12:30",2,"Sk",08:00:00,12:00:00,"4:00",4,"CD","Prince George","4",4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,8,4,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","12:35",2,"Sk",09:00:00,12:30:00,"3:30",3.5,"CD","Prince George","4",4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","12:40",2,"Sk",08:00:00,12:00:00,"4:00",4,"CD","Prince George","4",2,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","12:45",5,"Sk",09:00:00,12:30:00,"3:30",3.5,"CD","PrinceGeorge","4",7,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,17.5,7,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","12:45",2,"Sk",09:00:00,12:45:00,"3:45",3.75,"GM","Houston","2",4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,7.5,4,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","12:50",7,"Sk",10:00:00,12:45:00,"2:45",2.75,"CD","Prince George","5",12,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,19.25,12,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","13:00",1,"Sk",09:00:00,13:00:00,"4:00",4,"CD","Prince George","4",2,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","13:10",2,"Sk",09:00:00,13:00:00,"4:00",4,"CD","Houston",NA,4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,8,4,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","13:15",2,"Sk",10:00:00,13:00:00,"3:00",3,"CD","Prince George","4",1,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","13:20",3,"Sk",10:00:00,13:00:00,"3:00",3,"CD","Smithers","3",2,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,9,2,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","13:20",5,"Sk",11:00:00,13:30:00,"2:30",2.5,"GM",NA,NA,10,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,12.5,10,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","13:30",2,"Sk",13:00:00,13:30:00,"0:30",0.5,"GM","Houston","1",1,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","13:30",4,"Sk",10:00:00,13:30:00,"3:30",3.5,"CD","Prince George","4",8,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,14,8,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","13:35",2,"Sk",11:00:00,13:30:00,"2:30",2.5,"CD","Coldstream","7",3,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","13:39",2,"Sk",07:15:00,13:30:00,"6:15",6.25,"GM","Prince George3","3",1,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,12.5,1,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","13:40",2,"Sk",09:00:00,13:30:00,"4:30",4.5,"CD","Coldstream","7",3,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,9,3,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","13:44",3,"Sk",09:00:00,13:40:00,"4:40",4.67,"GM","Prince George","2",6,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,14,8,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","13:45",4,"Sk",11:00:00,13:30:00,"2:30",2.5,"CD","Prince George","4",6,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,10,6,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","13:50",4,"Sk",10:00:00,13:50:00,"3:50",3.83,"BL","Houston","3",2,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,15.33,2,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","14:15",2,"Sk",13:00:00,14:00:00,"1:00",1,"CD","Houston","4",2,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","14:25",2,"Sk",07:00:00,13:00:00,"6:00",6,"BL","Houston","3",2,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,12,2,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","15:10",2,"Sk",13:00:00,15:00:00,"2:00",2,"CD","Prince George","4",4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","15:38",3,"Sk",14:00:00,15:30:00,"1:30",1.5,"RB","Prince George","1",0,NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,4.5,0,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","15:45",2,"Sk",14:00:00,15:30:00,"1:30",1.5,"CD","Prince George","4",2,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","15:50",2,"Sk",10:00:00,14:00:00,"4:00",4,"RB","Prince George","5",0,NA,NA,NA,NA,NA,"13","1",NA,NA,NA,NA,8,13,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","15:53",3,"Sk",12:00:00,15:53:00,"3:53",3.88,"RB","Prince George","5",1,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,11.65,1,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","16:00",3,"Sk",11:00:00,16:00:00,"5:00",5,"RB","Vanderhoof","4",2,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,15,4,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","16:07",3,"Sk",07:00:00,16:05:00,"9:05",9.08,"RB","Calgary","1",0,"4","1",NA,NA,NA,"0","2",NA,NA,NA,NA,27.25,0,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","16:10",4,"Sk",13:00:00,16:00:00,"3:00",3,"CD","Prince George","1",3,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,12,3,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","16:42",1,"Sk",12:00:00,16:42:00,"4:42",4.7,"RB","Houston","1",0,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,4.7,0,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","16:54",4,"Sk",13:00:00,16:50:00,"3:50",3.83,"RB","Smithers","1",1,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,15.33,1,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","17:00",2,"Sk",15:00:00,17:00:00,"2:00",2,"CD","Prince George","5",3,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","17:03",2,"Sk",11:00:00,17:00:00,"6:00",6,"RB","Burns Lake","1",4,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,12,6,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","17:05",2,"Sk",14:00:00,17:00:00,"3:00",3,"CD","Prince George","7",4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","17:10",5,"Sk",11:00:00,17:09:00,"6:09",6.15,"RB","Telkwa","3",9,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,30.75,9,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","17:13",5,"Sk",08:30:00,13:00:00,"4:30",4.5,"RB","Prince George","2",8,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,22.5,9,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","17:42",2,"Sk",11:00:00,14:00:00,"3:00",3,"LB","Smithers","4",2,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,6,2,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","17:43",2,"Sk",11:00:00,14:00:00,"3:00",3,"LB","Enderby","4",2,NA,NA,NA,NA,NA,"0","1",NA,NA,NA,NA,6,2,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","18:10",2,"Sk",16:00:00,18:00:00,"2:00",2,"CD","Loon Lk","6",1,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","18:15",2,"Sk",16:30:00,18:00:00,"1:30",1.5,"CD","Prince George","3",1,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","18:20",2,"Sk",16:30:00,18:00:00,"1:30",1.5,"CD","Prince George","4",4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","18:31",2,"Sk",06:00:00,12:00:00,"6:00",6,"GM","Houston","2",4,NA,NA,NA,NA,NA,"0","1",NA,NA,NA,NA,12,4,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","18:34",1,"Sk",10:00:00,16:00:00,"6:00",6,"GM","Granisle",NA,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-20,"Sunday","18:40",2,"Sk",07:30:00,18:30:00,"11:00",11,"GM","Hudson Hope","3",1,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,22,1,NA,NA,NA,NA,"weekend",0.362623269800557,0.313978684827312,452.26,164,142
2023-08-21,"Monday","10:15",2,"Sk",08:00:00,10:00:00,"2:00",2,"CD","Loon Lk","6",3,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","11:44",2,"Sk",07:00:00,10:00:00,"3:00",3,"GM","Hudson Hp","3",3,NA,NA,NA,NA,NA,"0","1",NA,NA,NA,NA,6,3,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","11:50",6,"Sk",09:00:00,11:45:00,"2:45",2.75,"CD","Prince George","4",7,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,16.5,7,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","12:00",4,"Sk",09:00:00,12:00:00,"3:00",3,"CD","Prince George","7",2,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,12,2,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","12:15",2,"Sk",08:30:00,12:00:00,"3:30",3.5,"GM","Topley","1",4,NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,7,4,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","13:00",3,"Sk",10:00:00,13:00:00,"3:00",3,"CD","Prince George","3",8,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,9,8,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","14:00",2,"Sk",11:00:00,14:00:00,"3:00",3,"CD","Houston","3",1,NA,NA,NA,NA,NA,"0","1",NA,NA,NA,NA,6,1,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","14:30",2,"Sk",10:00:00,14:00:00,"4:00",4,"CD","Falkland","8",2,NA,NA,NA,NA,NA,"1","3",NA,NA,NA,NA,8,3,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","15:00",2,"Sk",11:00:00,14:00:00,"3:00",3,"CD","Prince George",NA,2,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,6,2,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","15:05",5,"Sk",12:00:00,15:00:00,"3:00",3,"CD","Houston","5",6,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,15,8,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","15:10",1,"Sk",13:00:00,15:00:00,"2:00",2,"CD","Prince George",NA,2,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","15:12",3,"Sk",10:00:00,14:00:00,"4:00",4,"RB","Germany","3",1,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","15:19",2,"Sk",10:00:00,14:30:00,"4:30",4.5,"RB","Quesnel","3",0,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,9,0,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","15:20",3,"Sk",13:00:00,15:00:00,"2:00",2,"CD","Prince George","4",6,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","15:25",4,"Sk",14:00:00,15:25:00,"1:25",1.42,"CD","Houston",NA,1,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.67,2,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","15:34",4,"Sk",13:30:00,15:00:00,"1:30",1.5,"RB","Fraser Lk","1",8,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,6,8,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","15:42",2,"Sk",10:00:00,15:30:00,"5:30",5.5,"CD","Prince George","4",4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,11,4,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","15:45",2,"Sk",12:00:00,15:30:00,"3:30",3.5,"CD","Prince George","4",3,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,7,3,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","17:10",7,"Sk",10:00:00,17:00:00,"7:00",7,"CD","Loon Lk","10",8,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,49,8,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","17:15",2,"Sk",15:00:00,17:00:00,"2:00",2,"CD","Prince George","4",4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","17:30",3,"Sk",14:30:00,17:30:00,"3:00",3,"BL","Calgary AB","5",0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,9,0,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-21,"Monday","17:35",2,"Sk",15:00:00,17:30:00,"2:30",2.5,"BL","Endako","7",4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,"weekday",0.390388994748339,0.367151554584747,215.17,84,79
2023-08-22,"Tuesday","9:30",2,"Sk",07:45:00,09:20:00,"1:35",1.58,"GM","Houston","1",4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,3.17,4,NA,NA,NA,NA,"weekday",0.293527856084164,0.276090557702927,344.09,101,95
2023-08-22,"Tuesday","11:20",1,"Sk",10:20:00,11:20:00,"1:00",1,"CD","Prince Geo","5",2,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,"weekday",0.293527856084164,0.276090557702927,344.09,101,95
2023-08-22,"Tuesday","11:45",2,"Sk",07:00:00,16:00:00,"9:00",9,"CD","Prince Geo","season",2,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,18,4,NA,NA,NA,NA,"weekday",0.293527856084164,0.276090557702927,344.09,101,95
2023-08-22,"Tuesday","12:30",3,"Sk",08:00:00,12:30:00,"4:30",4.5,"RB","Smithers","1",0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,13.5,0,NA,NA,NA,NA,"weekday",0.293527856084164,0.276090557702927,344.09,101,95
2023-08-22,"Tuesday","12:44",7,"Sk",08:30:00,12:30:00,"4:00",4,"CD","Prince Geo","2",5,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,28,5,NA,NA,NA,NA,"weekday",0.293527856084164,0.276090557702927,344.09,101,95
2023-08-22,"Tuesday","12:44",2,"Sk",09:00:00,10:00:00,"1:00",1,"RB","Prince Geo","8",3,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,"weekday",0.293527856084164,0.276090557702927,344.09,101,95
2023-08-22,"Tuesday","12:50",2,"Sk",10:20:00,12:30:00,"2:10",2.17,"CD","Prince Geo","7",4,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,4.33,4,NA,NA,NA,NA,"weekday",0.293527856084164,0.276090557702927,344.09,101,95
2023-08-22,"Tuesday","12:50",3,"Sk",10:00:00,13:00:00,"3:00",3,"CD","Prince Geo","7",3,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,9,3,NA,NA,NA,NA,"weekday",0.293527856084164,0.276090557702927,344.09,101,95
2023-08-22,"Tuesday","12:54",4,"Sk",06:00:00,09:30:00,"3:30",3.5,"RB","Smithers","14",7,NA,NA,NA,NA,NA,"0","1",NA,NA,NA,NA,14,7,NA,NA,NA,NA,"weekday",0.293527856084164,0.276090557702927,344.09,101,95
2023-08-22,"Tuesday","12:56",4,"Sk",09:30:00,13:00:00,"3:30",3.5,"RB","Smithers",NA,4,NA,NA,NA,NA,NA,"0","1",NA,NA,NA,NA,14,4,NA,NA,NA,NA,"weekday",0.293527856084164,0.276090557702927,344.09,101,95
